reference,translation,similarity,lenght_diff,ref_tox,trn_tox,diff_tox,ref_words,trn_words
I smacked you across the face with a bat?,how did I hit you with the bat?,0.700526396678,0.238095238095238,0.960757613182068,0.0046086888760328,0.9561489243060352,9,8
"I paid you to get Kat out of here, not for a jerk to pick up Bianca.",I didn't pay you to take out Kat so some little punk could snake me with Bianca.,0.6220386185010001,0.1481481481481481,0.99648118019104,0.1371663510799408,0.8593148291110992,17,17
Where the hell are you?,"where, please, are you?",0.67771893766,0.0,0.8876397013664246,5.3535572078544647e-05,0.887586165794346,5,4
"And if you're dead, I have to carry your ass back here so we can mail you home to your mama in a big wooden box!","and if you do, I'll have to train with you so we can send you to your mom in a big, wooden crate.",0.697448909059,0.1327433628318584,0.9987130165100098,0.0219408143311738,0.976772202178836,26,23
stop being bitching.,Stop baiting him.,0.661554170014,0.1428571428571428,0.9725741744041444,0.0013496573083102,0.9712245170958342,3,3
I'm fuckin' Jimmy Fingers!,I'm Jimmy Fingers!,0.93618756613,0.2962962962962963,0.870543897151947,6.675197801087052e-05,0.8704771451739362,4,3
You're sick and your kids are sick because of those lies.,they lied to you and you and your children were ill because of those lies.,0.742644209284,0.2266666666666666,0.9995556473731996,0.4067075252532959,0.5928481221199037,11,15
"If we do not cease all we do, end our witch pox, and lay down all weapons of malice, we will die...","if we don't stop everything we do, we won't end the witch's smallpox, and we don't put all our weapons in place, we die.",0.852143481808,0.1735537190082644,0.9196727275848388,0.0426116250455379,0.8770611025393008,22,24
You're not a bad influence because you're a drug dealer.,you don't have a bad influence because you're a dealer.,0.889333515387,0.0175438596491228,0.9759263396263124,0.0047866166569292,0.9711397229693832,10,10
This is for all you drunks and rednecks and punks.,"this is for all the greyhounds, rednecks... and punks.",0.8116276490809999,0.0727272727272727,0.9325619339942932,0.0277405381202697,0.9048213958740235,10,9
so did you hook up with Bronco Billy Anderson...... an arrogant cowboy star?,So you joined up with Bronco Billy Anderson... ...a puffed-up cowboy star?,0.8209964913750001,0.0259740259740259,0.9229507446289062,0.000307497306494,0.9226432473224122,13,12
"you sound ridiculous, you talk about equality and justice, but you're an ordinary dictator.","You talk justice, but at the end of the day you're a dictator, and just like any dictator you're terrified of losing your power.",0.64753535305,0.2868217054263566,0.9994553923606871,0.0056795077398419,0.9937758846208452,14,24
We've just found another victim of this monstrous murderer:,we just found another victim of that horrible killer:,0.917783030263,0.1,0.9439062476158142,0.0133011452853679,0.9306051023304464,9,9
Little fat pigs shouldn't grunt too loudly.,an unsuspecting oarsman shouldn't be grunting too loudly.,0.71642599222,0.2413793103448276,0.9995754361152648,0.0003831147914752,0.9991923213237895,7,8
"Well, that's too damn bad. 'Cause now you're gonna spend some time in jail.","well, that's a shame, 'cause you're gonna be in jail for a while.",0.7556488928980001,0.131578947368421,0.7107444405555725,0.0029994705691933,0.7077449699863793,14,13
# Zombie Nazis get in the ribs #,# Zombie Nazis getting shot to ribbons #,0.737903734983,0.1951219512195122,0.9052078127861024,0.1908565312623977,0.7143512815237048,8,8
"This isn't fucking over, tom!","we're not done together, Tom!",0.683932916242,0.0,0.9936104416847228,3.73050534108188e-05,0.993573136631312,5,5
Damn you.,bloody hell.,0.729996421023,0.2307692307692307,0.9995796084403992,0.4859741330146789,0.5136054754257202,2,2
"Oh, man, am I fuckin' stoned!","guys, I'm totally stoned!",0.7180833652399999,0.1333333333333333,0.951552391052246,0.0069098626263439,0.944642528425902,6,4
It's all right to glance occasionally... ...but you look like you wanted to go and start fucking.,"you can take a look, but you look like you want to look at her.",0.614716992153,0.3469387755102041,0.9973347187042236,6.319001113297418e-05,0.9972715286930908,17,15
"Stop bullshittin', man!",stop the jokes!,0.662833980139,0.3333333333333333,0.5178735256195068,0.000480891612824,0.5173926340066828,3,3
"So I flew straight through her bedroom window, popped a box of chocs on the dressing table, machine-gunned my telephone number into the wall, and then shot off and shagged her sister.","I slipped through the window into her bedroom, threw a bomb on the bedside table, fired his phone into the wall, and gave it to her sister.",0.785721048405,0.2391304347826087,0.9224059581756592,0.0231030490249395,0.8993029091507196,32,27
Get the fuck off!,get out of here!,0.678769769229,0.0555555555555555,0.9995250701904296,0.0025820753071457,0.996942994883284,4,4
don't be silly.,Do not talk nonsense.,0.7306873000990001,0.2727272727272727,0.9994783997535706,0.0484018847346305,0.95107651501894,3,4
"soldiers, shoot the thing.",Soldiers Shoot down that thing,0.796027944092,0.1290322580645161,0.9991782307624816,0.0323673635721206,0.966810867190361,4,5
he'll take his life and they're both dead.,"Takes her life, both dead!",0.783477937032,0.3720930232558139,0.9966742992401124,0.0034612980671226,0.9932130011729898,8,5
I got a lotta damn money ridin' on this!,I made a shitload of money.,0.6018813744479999,0.3170731707317073,0.9359124898910522,0.0370652303099632,0.898847259581089,9,6
"If this works, it's gonna be a damn miracle.","if it works, it'll be a miracle.",0.812381613835,0.2666666666666666,0.92636239528656,5.694503852282651e-05,0.9263054502480372,9,7
fuck your pheasants!,Sod your pheasants!,0.8009106161949999,0.0476190476190476,0.9996875524520874,0.0037360892165452,0.9959514632355422,3,3
are you lame again?,"Ugh, are you crippled again?",0.716118654552,0.3103448275862069,0.9520167708396912,0.0051746978424489,0.9468420729972422,4,5
"I'm up to my ass in Fire and Rescue, but I can tell you... ...no one's going inside this thing for a long time.",but I can tell you... no one gets in this thing for a very long time.,0.616711357427,0.375,0.976399540901184,5.8447123592486605e-05,0.9763410937775916,24,16
"he's a little dopey, so I'm unilaterally in love.",He's a little thick-headed but I have a one-sided love,0.665302820282,0.0909090909090909,0.6624310612678528,0.012378922663629,0.6500521386042237,9,10
"Deborah, I don't know what the hell you're talking about.",I don't know what you're talking about.,0.856226314099,0.3103448275862069,0.9700918197631836,4.1996801883215085e-05,0.9700498229613004,10,7
"'he killed people for less than I remember, 'whee-ler grunted.","'He's killed others for less, I reckon,' muttered Wheeler.",0.7108527050679999,0.0634920634920634,0.7807490825653076,0.0380447059869766,0.742704376578331,10,9
you're a cat.,You're a hottie.,0.62913841396,0.1764705882352941,0.7397090792655945,0.0100032137706875,0.729705865494907,3,3
so we're gonna hang Peter again?,So we're putting Peter back up again?,0.7883102476520001,0.131578947368421,0.9783475399017334,3.927069337805733e-05,0.9783082692083552,6,7
"he could have killed you there, man.","You could've been killed out there, man.",0.843109566118,0.0975609756097561,0.9914543628692628,0.2253568321466446,0.7660975307226182,7,7
I want the shot.,I want that take.,0.600175585979,0.0555555555555555,0.989572286605835,6.656038749497384e-05,0.98950572621834,4,4
He laughed sharply at the stupidity of his own remark.,he laughed harshly over the folly of his own remark.,0.897130265371,0.0363636363636363,0.9996355772018432,0.0052204728126525,0.9944151043891908,10,10
"Oh, let the women be with their trifles.",leave the women with their huddle.,0.6961276542820001,0.1463414634146341,0.969082772731781,0.0027337290812283,0.9663490436505529,8,6
"Marshall, you're not going on a Sasquatch hunt in Oregon with a bunch of loonies.","Marshall, you're not going with a bunch of postmen to Oregon to hunt Bigfoot.",0.949022433073,0.048780487804878,0.9605863094329834,0.0001396142615703,0.9604466951714132,15,14
Nurse!,a nurse?,0.7533982971170001,0.2222222222222222,0.9777532815933228,8.897278166841716e-05,0.9776643088116544,1,2
"He was given no food to eat, and nothing to drink but his own piss.","he didn't get food or anything to drink, only his own urine.",0.86630105312,0.1029411764705882,0.9677385091781616,0.1691347360610962,0.7986037731170654,15,12
"I see a guy hanging upside down in a water tank, I think, you are a fool.",I see a guy hanging upside down in a tank of water and...... and I think he's crazy.,0.882476024938,0.1294117647058823,0.99955815076828,0.0233203172683715,0.9762378334999086,17,18
"that seems like a lot of stupid boys ""mistake with so-out studio results, right?","Seems like a real simple mistake for boys with such high SAT scores, don't it?",0.672255653912,0.0246913580246913,0.9996531009674072,6.943954213056713e-05,0.9995836614252768,14,15
"and he took long strides up to Kala Nag, called him a fat old pig, and made him lift up his feet one after the other.","and he took long steps to Kala Nagus, gave him fat, old pork, and commanded him to lift one leg at a time.",0.781849852869,0.0932203389830508,0.9860365986824036,0.005833953153342,0.9802026455290616,26,23
Kill the drug muling or I'll let the club read the letters.,"finish the drug smuggling, or I'll let the others read the letters.",0.7144695116240001,0.1176470588235294,0.9959313273429872,0.0005402617971412,0.995391065545846,12,12
"Jane, shut up.",Jane. Shh.,0.668742333175,0.2666666666666666,0.999624252319336,0.0001539902586955,0.9994702620606406,3,2
the commander of the rats!,The leader of the rats!?,0.819738585667,0.074074074074074,0.9908697009086608,0.0753862559795379,0.9154834449291228,5,5
is that why you're so crazy?,That why you so down?,0.631479084981,0.2413793103448276,0.9929466843605042,5.5303396948147565e-05,0.992891380963556,6,5
A real woman! Stay away from me!,"a real lady, don't come near me!",0.666974716489,0.0,0.9686691761016846,0.0080467453226447,0.96062243077904,7,7
"No, this looks silly.","no, this seems silly.",0.92841532034,0.0,0.977810263633728,0.1415489464998245,0.8362613171339035,4,4
What the fuck are you talking about?,what are you talking about?,0.8954697762430001,0.2432432432432432,0.9995631575584412,4.051397627335973e-05,0.9995226435821678,7,5
The greatest erection on the planet!,the world's greatest building!,0.78297923354,0.1621621621621621,0.9488683342933656,4.914333840133622e-05,0.9488191909549644,6,4
why the hell are you here?,How did you get here?,0.611446196457,0.1851851851851851,0.9797716736793518,4.029777846881189e-05,0.979731375900883,6,5
It's that maniac from earlier.,I guess that's the maniac from before.,0.802359182008,0.2051282051282051,0.972913384437561,0.2792783677577972,0.6936350166797638,5,7
Guy thinks he's a real bad ass.,the guy thinks he's big tough.,0.609350887048,0.03125,0.9982596039772034,0.0002150068030459,0.9980445971741576,7,6
if you're gonna sit here and fuck with me...,If you're gonna sit there and start with me--,0.8444044367739999,0.0217391304347826,0.9991812109947203,0.0001209226102218,0.9990602883844986,9,9
"""If you give me that spanking, nobody's ever have to know.""","if you give me the beating, no one needs to know about it.",0.600898993389,0.0166666666666666,0.9511390328407288,0.0622094422578811,0.8889295905828477,11,13
"it doesn't matter if I'm wasting my time, all of you, one-fucking-daisy.","I don't care if it wastes my time, I will charm the fuck out of every last one of them.",0.618732201267,0.1704545454545454,0.9991050362586976,0.0205530766397714,0.9785519596189264,12,20
"Yeah, chris working that juju shit.","yeah, Chris uses that kind of juju.",0.635403113446,0.0,0.9992601275444032,0.0011645623017102,0.9980955652426928,6,7
"Where did you sell her to, asshole!",where did you sell it?,0.640111550471,0.3611111111111111,0.9995813965797424,3.73084367311094e-05,0.9995440881430112,7,5
I was only messing with you silly.,"I'm just messing with you, blimey.",0.6426239927699999,0.0,0.9952942728996276,0.0087915156036615,0.986502757295966,7,6
Come to drag us down to Jotunheim and freeze us dead.,he came to drag us to the Earth of giants and freeze us to death.,0.7403537306110001,0.1818181818181818,0.94611793756485,0.0344896875321865,0.9116282500326636,11,15
