reference,translation,similarity,lenght_diff,ref_tox,trn_tox
"Stand by to initiate the photon burst, Mr. Kim.","prepare to launch photon torpedoes, Mr. Kim.",0.8102240451970001,0.0625,5.2660656365333125e-05,0.586111307144165
"Bill, this is nuts.","bill, this is bullshit.",0.7688806463860001,0.1666666666666666,0.128942385315895,0.9988700747489928
It says that men they robbed a pig to him.,"Sir, the man says some men stole his pig from the farm.",0.694428526296,0.2321428571428571,0.989379584789276,0.0003345492877997
I said he'd never be a real man! Faggot!,I told you he'd never be a real man.,0.724163154513,0.0975609756097561,0.9995319843292236,0.0028432002291083
We'd like you to remove them. Him.,we'd like to remove them... him.,0.930907438737,0.0571428571428571,0.2769652009010315,0.9712147116661072
"Gentlemen, this is the Coast Starlight... ...one of the great American trains operating on one of the classic American routes.","gentlemen, this is Coast Starlight, one of the famous American trains running around one of the classic American losers.",0.8586427373459999,0.0472440944881889,3.830143759842031e-05,0.947871208190918
"Coltrane's head snapped back with the impact of the point-blank shot, then dropped forward, chin on his chest, smoking and bleeding.","Coltrane's head bounced backward, then forward, tugging at her breasts, smoking and bleeding.",0.757952864057,0.2932330827067669,0.0291310790926218,0.9845187664031982
It's madness.,this is ridiculous.,0.639869853886,0.3,0.0006620692438445,0.9839911460876464
"He's no dummy, either.",he won't be a fool.,0.6914952578489999,0.1304347826086956,0.0067210025154054,0.9922934770584106
But first pull this damn thing out of me!,but get it out of me first.,0.6842339794840001,0.3333333333333333,0.9989401698112488,0.0014192524831742
"It better be the guy who ordered the hit on you, not some pizza delivery boy.","it would be better for him to be the man who gave the order to kill you, Linc, not just a pizza delivery guy.",0.7638031278090001,0.2909090909090909,0.0154023356735706,0.9960263967514038
"""Odessa. "" What the hell is this, a name?","Odessa, what the hell is that?",0.627093093278,0.2619047619047619,0.1539514362812042,0.9535619020462036
I can't shoot worth a damn and I can't imagine being as ruthless as you are.,"I don't know how to shoot an inch, and I can't imagine being as fierce as you.",0.729944336672,0.0253164556962025,0.991684079170227,0.4407696425914764
I'm gonna find this whack job.,I'm gonna find that nutcase.,0.629613831369,0.064516129032258,0.0275691449642181,0.9945479035377502
What the fuck you gonna do now?,what are you gonna do?,0.768046981639,0.28125,0.9992615580558776,0.000108012885903
"He was a man of great intelligence, but of uncommon ferocity.","he was a highly intelligent, but highly violent man.",0.624175056287,0.1451612903225806,0.0009474660619162,0.6674265265464783
His limo will pull up with two Secret Service cars trailing.,his limo's coming up with two cars on his ass.,0.6715330736499999,0.2295081967213114,4.9843463784782216e-05,0.9955800175666808
"Armed enemies were always things to be killed, but dead ones soon enough became objects of pity, especially slaughtered as they had been.","armed enemies must be killed, but the dead will soon inspire regrets, especially those who have been slaughtered like a slaughterhouse.",0.784742062666,0.0144927536231884,0.0155594004318118,0.9922103881835938
Where'd you get these placemats?,where'd you get this shit?,0.760507162793,0.1818181818181818,4.870264092460275e-05,0.9996471405029296
"And I watched you today, sprinting away from the wall like your backside was on fire.'","and I watched you today, you were running from the walls, like your butt was on fire. """,0.682373268806,0.0113636363636363,0.2191154956817627,0.9850257039070128
I don't hate you.,I hate you.,0.928173889956,0.3333333333333333,0.000400874094339,0.9987659454345704
"It starts in the toilet, to the left of the elevator.","he's going in there from that bastard, to the left of the elevator.",0.666775347867,0.2058823529411764,0.0019031902775168,0.9984489679336548
"Oh, no. Damn it.",bloody hell.,0.651341712453,0.2352941176470588,0.999014377593994,0.4859741330146789
"Shut up, it's starting!","quiet, it's starting.",0.7920948951919999,0.0833333333333333,0.999226450920105,8.347495167981833e-05
I want to kiss you a Ferrari.,I'd like to give Ferrari a kiss.,0.8256822661900001,0.0909090909090909,0.958113431930542,0.1668020635843277
The Chinese water torture cell.,Chinese water torture dunks.,0.815404323051,0.09375,0.0059918407350778,0.9643160104751588
It's like someone else is jerking you off.,it's like someone else is chasing him.,0.7510687757,0.0930232558139534,0.9980316758155824,0.0001263343874597
I want you to get off with me.,I want you to be free with me.,0.797309285556,0.0,0.9872531294822692,0.0001309413491981
will die,she dies,0.703838408971,0.0,0.9960030913352966,0.001127038267441
That's why I brung you out from fucking Brooklyn?,is that why I got you out of Brooklyn?,0.820505226302,0.22,0.9970934391021729,5.73356264794711e-05
I can't do anything for you unless you stop being so damned elliptical.,I can't do anything for you if you don't stop being so distracted.,0.8443081738950001,0.0694444444444444,0.9828158020973206,0.0072782542556524
"I try to help you, and you go running to your union rep like a little bitch.",I'm trying to help you and you run to a union rep as a little girl.,0.7910400922490001,0.1168831168831168,0.9995371103286744,0.000406712089898
"Even though I was ready to kill Grace, I wasn't sure which side I'd move to.","though I could still kill Grace, I still didn't know which side to lean on.",0.7098660742370001,0.0129870129870129,0.8731678128242493,0.3255319893360138
You know Dad's real sick.,you know Dad's really sick?,0.870057403767,0.0714285714285714,0.831943929195404,0.0063955038785934
My nuts.,my balls.,0.7767498711249999,0.1,0.0013579819351434,0.9980764389038086
Fuck! The only one is the one I confiscated?,the only one that exists is the one I confiscated?!,0.901537487375,0.1346153846153846,0.9992527365684508,4.495233588386327e-05
"I was lying in a hospital bed, thinking about all the shit I lost.",I lied at the hospital. I thought of what I'd lost.,0.712975372841,0.2238805970149253,0.9958893656730652,9.340226097265258e-05
They're shooting these poor kangaroos for fun.,they shoot poor kangaroos for fun!,0.834081922246,0.2553191489361702,0.653645932674408,0.0686017274856567
Insert the needle just below the xiphoid. Good.,insert the needle directly beneath the meaty point of the sternum.,0.685696008815,0.2835820895522388,0.0084911789745092,0.959679126739502
So how screwed are we?,so how are we doing?,0.7645155047869999,0.0869565217391304,0.7782864570617676,4.427908788784407e-05
Are you bastards playing with us?,are you guys playing games with us?,0.760000333222,0.0555555555555555,0.9996775388717652,0.0001118468208005
The bosses were making so much fucking money with the casinos... that they didn't want anybody makin` any waves for them.,the bosses made in casinos so much money they didn't want anyone to complicate their lives.,0.7585331716689999,0.2459016393442623,0.9805399775505066,4.008998803328723e-05
"Lazy, that's all.","I'm just lazy, that's all.",0.8322824509829999,0.3333333333333333,0.9597674012184144,0.0132680926471948
"Yeah, you'd be ripped apart.","yeah, you'd be torn.",0.757072147128,0.2758620689655172,0.8845837116241455,0.0031996108591556
"If you get out alive, we'll put together our own court and execute you for treason!","if you leave here, our own court will judge you for treason!",0.714570548536,0.2738095238095238,0.9921916127204896,0.0383434891700744
I smacked you across the face with a bat?,how did I hit you with the bat?,0.700526396678,0.238095238095238,0.960757613182068,0.0046086888760328
I didn't pay you to take out Kat so some little punk could snake me with Bianca.,"I paid you to get Kat out of here, not for a jerk to pick up Bianca.",0.6220386185010001,0.1481481481481481,0.1371663510799408,0.99648118019104
Where the hell are you?,"where, please, are you?",0.67771893766,0.0,0.8876397013664246,5.3535572078544647e-05
"And if you're dead, I have to carry your ass back here so we can mail you home to your mama in a big wooden box!","and if you do, I'll have to train with you so we can send you to your mom in a big, wooden crate.",0.697448909059,0.1327433628318584,0.9987130165100098,0.0219408143311738
Stop baiting him.,stop being bitching.,0.661554170014,0.1428571428571428,0.0013496573083102,0.9725741744041444
I'm fuckin' Jimmy Fingers!,I'm Jimmy Fingers!,0.93618756613,0.2962962962962963,0.870543897151947,6.675197801087052e-05
You're sick and your kids are sick because of those lies.,they lied to you and you and your children were ill because of those lies.,0.742644209284,0.2266666666666666,0.9995556473731996,0.4067075252532959
"If we do not cease all we do, end our witch pox, and lay down all weapons of malice, we will die...","if we don't stop everything we do, we won't end the witch's smallpox, and we don't put all our weapons in place, we die.",0.852143481808,0.1735537190082644,0.9196727275848388,0.0426116250455379
You're not a bad influence because you're a drug dealer.,you don't have a bad influence because you're a dealer.,0.889333515387,0.0175438596491228,0.9759263396263124,0.0047866166569292
This is for all you drunks and rednecks and punks.,"this is for all the greyhounds, rednecks... and punks.",0.8116276490809999,0.0727272727272727,0.9325619339942932,0.0277405381202697
So you joined up with Bronco Billy Anderson... ...a puffed-up cowboy star?,so did you hook up with Bronco Billy Anderson...... an arrogant cowboy star?,0.8209964913750001,0.0259740259740259,0.000307497306494,0.9229507446289062
"You talk justice, but at the end of the day you're a dictator, and just like any dictator you're terrified of losing your power.","you sound ridiculous, you talk about equality and justice, but you're an ordinary dictator.",0.64753535305,0.2868217054263566,0.0056795077398419,0.9994553923606871
We've just found another victim of this monstrous murderer:,we just found another victim of that horrible killer:,0.917783030263,0.1,0.9439062476158142,0.0133011452853679
Little fat pigs shouldn't grunt too loudly.,an unsuspecting oarsman shouldn't be grunting too loudly.,0.71642599222,0.2413793103448276,0.9995754361152648,0.0003831147914752
"Well, that's too damn bad. 'Cause now you're gonna spend some time in jail.","well, that's a shame, 'cause you're gonna be in jail for a while.",0.7556488928980001,0.131578947368421,0.7107444405555725,0.0029994705691933
